A0A962AYR0	A0A962AYR0
A0A962AZG6	A0A962AZG6
A0A962AZJ2	A0A962AZJ2
A0A962AZX9	A0A962AZX9
A0A962AZX9	Q13HI1
A0A962AZX9	A0A4R3DRX6
A0A962B0G8	A0A962B0G8
A0A962B1D6	A0A962B1D6
A0A962B1S3	A0A962B1S3
A0A962B399	A0A962B399
A0A962B399	A0A1V0PSV2
A0A962B399	A0A2D7F6X5
A0A962B399	A0A4D7QIK3
A0A962B399	A0A2H6B3S0
A0A962B8N8	A0A962B8N8
A0A962B8S0	A0A962B8S0
A0A962B9H7	A0A962B9H7
A0A962BB47	A0A962BB47
A0A962BBX9	A0A962BBX9
A0A962BF55	A0A962BF55
A0A962BF95	A0A962BF95
A0A962BFU4	A0A962BFU4
A0A962BKC8	A0A962BKC8
A0A962BSE4	A0A962BSE4
A0A962BTE0	A0A962BTE0
A0A962BXH8	A0A962BXH8
A0A962BYH5	A0A962BYH5
A0A962BZD4	A0A962BZD4
A0A962BZF9	A0A962BZF9
A0A962BZQ3	A0A962BZQ3
A0A962CF17	A0A962CF17
A0A962CF17	A0A2V8K8P0
A0A962CFR5	A0A962CFR5
A0A962CI32	A0A962CI32
A0A962CI32	A0A956QA63
A0A962CKA7	A0A962CKA7
A0A962CMM5	A0A962CMM5
A0A962CRI0	A0A962CRI0
A0A962CSD1	A0A962CSD1
A0A962CSL2	A0A962CSL2
A0A962CSL2	A0A7L9S4C7
A0A962CSL7	A0A962CSL7
A0A962CTA6	A0A962CTA6
A0A962CTL0	A0A962CTL0
A0A962CTL0	A0A4Q7IU26
A0A962CUF5	A0A962CUF5
A0A962CWT5	A0A962CWT5
A0A962CXE1	A0A962CXE1
A0A962CZ65	A0A962CZ65
A0A962CZ71	A0A962CZ71
A0A962D090	A0A962D090
A0A962D0C7	A0A962D0C7
A0A962D304	A0A962D304
A0A962D8H7	A0A962D8H7
A0A962D8H7	A0A929KNH5
A0A962DHB4	A0A962DHB4
A0A962DJ31	A0A962DJ31
A0A962DMT0	A0A962DMT0
A0A962DQN5	A0A962DQN5
A0A962DQZ4	A0A962DQZ4
A0A962DR32	A0A962DR32
A0A962DRH5	A0A962DRH5
A0A962DRT2	A0A962DRT2
A0A962DTL7	A0A962DTL7
A0A962DW85	A0A962DW85
A0A962DX30	A0A962DX30
A0A962E0Y6	A0A962E0Y6
A0A962E1I8	A0A962E1I8
A0A962E1T0	A0A962E1T0
A0A962E2R7	A0A962E2R7
A0A962E3I5	A0A962E3I5
A0A962E3N1	A0A962E3N1
A0A962E3R9	A0A962E3R9
A0A962E488	A0A962E488
A0A962E5L0	A0A962E5L0
A0A962E6B5	A0A962E6B5
A0A962E7H6	A0A962E7H6
A0A962EAS0	A0A962EAS0
A0A962EBG3	A0A962EBG3
A0A970BXM1	A0A970BXM1
A0A970BYW3	A0A970BYW3
A0A970BYW3	A0A937VI03
A0A970BYW3	A0A938AU24
A0A970BYW3	A0A938ASY1
A0A970BZP2	A0A970BZP2
A0A970C0Z8	A0A970C0Z8
A0A970C0Z8	A0A525C956
A0A970C500	A0A970C500
A0A970C5G5	A0A970C5G5
A0A970CB22	A0A970CB22
A0A970CBC1	A0A970CBC1
A0A970CCW6	A0A970CCW6
A0A970CFE7	A0A970CFE7
A0A970CFE7	A0A1G3QME1
A0A970CMR9	A0A970CMR9
A0A970CQ53	A0A970CQ53
A0A970CT45	A0A970CT45
A0A970CZD3	A0A970CZD3
A0A970D4I9	A0A970D4I9
A0A970D4K1	A0A970D4K1
A0A970D7D6	A0A970D7D6
A0A970D8Q9	A0A970D8Q9
A0A970D8V0	A0A970D8V0
A0A970DAF7	A0A970DAF7
A0A970DDJ7	A0A970DDJ7
A0A970DFS9	A0A970DFS9
A0A970DI53	A0A970DI53
A0A970DT91	A0A970DT91
A0A970DW49	A0A970DW49
A0A970DW49	A0A353LY75
A0A970DWC7	A0A970DWC7
A0A970DYU1	A0A970DYU1
A0A970E130	A0A970E130
A0A970E149	A0A970E149
A0A970E717	A0A970E717
A0A970E992	A0A970E992
A0A970EB76	A0A970EB76
A0A970EBB8	A0A970EBB8
A0A970EBJ1	A0A970EBJ1
A0A970EDU6	A0A970EDU6
A0A970EFB3	A0A970EFB3
A0A970EFP5	A0A970EFP5
A0A970EFS2	A0A970EFS2
A0A970EFS2	A0A8I0A544
A0A970EI11	A0A970EI11
A0A970EM90	A0A970EM90
A0A970EN80	A0A970EN80
A0A970EPL3	A0A970EPL3
A0A970EQ30	A0A970EQ30
A0A970EQI5	A0A970EQI5
A0A970EQI5	A0A4Z0R1X9
A0A970EQZ7	A0A970EQZ7
A0A970ERD9	A0A970ERD9
A0A970ERK1	A0A970ERK1
A0A970ESI3	A0A970ESI3
A0A970EXL0	A0A970EXL0
A0A970EXW3	A0A970EXW3
A0A970F845	A0A970F845
A0A970F845	A0A1Q9JUI9
A0A970F8J5	A0A970F8J5
A0A970F8S3	A0A970F8S3
A0A970FKJ9	A0A970FKJ9
A0A970FKZ4	A0A970FKZ4
A0A970FNU2	A0A970FNU2
A0A970FSS2	A0A970FSS2
A0A970FST7	A0A970FST7
A0A970FTQ8	A0A970FTQ8
A0A970FU74	A0A970FU74
A0A970FWZ3	A0A970FWZ3
A0A970FX03	A0A970FX03
A0A970FY91	A0A970FY91
A0A970FYI9	A0A970FYI9
A0A970FYP4	A0A970FYP4
A0A970FZ71	A0A970FZ71
A0A970G033	A0A970G033
A0A970G317	A0A970G317
A0A970G3W9	A0A970G3W9
A0A970G493	A0A970G493
A0A970GK85	A0A970GK85
A0A970GNG7	A0A970GNG7
A0A970GP11	A0A970GP11
A0A970GP65	A0A970GP65
A0A970GPS2	A0A970GPS2
A0A970GR01	A0A970GR01
A0A970GUL6	A0A970GUL6
A0A970GXV1	A0A970GXV1
A0A970GZ89	A0A970GZ89
A0A970GZH2	A0A970GZH2
A0A970H3G5	A0A970H3G5
A0A970H3G5	A0A970GZI0
A0A974S4L3	A0A974S4L3
A0A974S7H9	A0A974S7H9
A0A974SA92	A0A974SA92
A0A974SBS1	A0A974SBS1
A0A974SBS1	A0A519J0Y9
A0A974SD98	A0A974SD98
A0A974SH99	A0A974SH99
A0A974SKD7	A0A974SKD7
A0A974SZR9	A0A974SZR9
A0A974SZR9	Q46MR5
A0A974T966	A0A974T966
A0A974T9T6	A0A974T9T6
A0A974T9T6	A0A1X7FQG7
A0A974TF76	A0A974TF76
A0A974TH76	A0A974TH76
A0A974TVS2	A0A974TVS2
A0A974TVS2	A0A3S3BZ00
A0A974UA66	A0A974UA66
A0A974UBL9	A0A974UBL9
A0A974UC67	A0A974UC67
A0A974UC67	A0A661VXF5
A0A974UCL3	A0A974UCL3
A0A974UDZ1	A0A974UDZ1
A0A974UEJ7	A0A974UEJ7
A0A974UF49	A0A974UF49
A0A974UFQ2	A0A974UFQ2
A0A974UFS7	A0A974UFS7
A0A974UGA9	A0A974UGA9
A0A974UGV5	A0A974UGV5
A0A974UH49	A0A974UH49
A0A974UHC5	A0A974UHC5
A0A974UHP7	A0A974UHP7
A0A974UI16	A0A974UI16
A0A974UIQ8	A0A974UIQ8
A0A974UIR3	A0A974UIR3
A0A974UIY0	A0A974UIY0
A0A974UIY7	A0A974UIY7
A0A974UK35	A0A974UK35
A0A974UKA7	A0A974UKA7
A0A974UKN4	A0A974UKN4
A0A974ULR1	A0A974ULR1
A0A974ULR1	N1V3Y8
A0A974UN84	A0A974UN84
A0A974UXE9	A0A974UXE9
A0A974UXF6	A0A974UXF6
A0A974UZN0	A0A974UZN0
A0A974V1U6	A0A974V1U6
A0A974VLS3	A0A974VLS3
A0A974VMG7	A0A974VMG7
A0A974VN96	A0A974VN96
A0A974WFK4	A0A974WFK4
A0A974WIU0	A0A974WIU0
A0A974WMA5	A0A974WMA5
A0A974WMA5	A0A958EQE6
A0A974WUG1	A0A974WUG1
A0A974WWC9	A0A974WWC9
A0A974WWY1	A0A974WWY1
A0A974WXB7	A0A974WXB7
A0A974WXX0	A0A974WXX0
A0A974WXZ5	A0A974WXZ5
A0A974WYP2	A0A974WYP2
A0A974WYY0	A0A974WYY0
A0A974WZ16	A0A974WZ16
A0A974X0J4	A0A974X0J4
A0A974X130	A0A974X130
A0A974X576	A0A974X576
A0A974X972	A0A974X972
A0A974XBG5	A0A974XBG5
A0A974XC87	A0A974XC87
A0A974XD85	A0A974XD85
A0A974XDF4	A0A974XDF4
A0A974XFN4	A0A974XFN4
A0A974XFN4	A0A1M5TQ42
A0A974XG11	A0A974XG11
A0A974XG55	A0A974XG55
A0A974XGH2	A0A974XGH2
A0A974XI23	A0A974XI23
A0A974XIZ1	A0A974XIZ1
A0A974XJA0	A0A974XJA0
A0A974XKI0	A0A974XKI0
A0A974XP79	A0A974XP79
A0A974XPA2	A0A974XPA2
A0A974XQP9	A0A974XQP9
A0A974XSW1	A0A974XSW1
A0A974Y3G0	A0A974Y3G0
A0A974YAV5	A0A974YAV5
A0A974YE16	A0A974YE16
A0A974YE16	A0A9D8VR80
A0A974YE46	A0A974YE46
A0A9D1F2X0	A0A9D1F2X0
A0A9D1F310	A0A9D1F310
A0A9D1F3G5	A0A9D1F3G5
A0A9D1F3J3	A0A9D1F3J3
A0A9D1F3V1	A0A9D1F3V1
A0A9D1F483	A0A9D1F483
A0A9D1F483	A0A1Y4FC27
A0A9D1F483	A0A1Y4NQD9
A0A9D1F483	A0A259SYH8
A0A9D1F763	A0A9D1F763
A0A9D1F763	A0A416ZRQ4
A0A9D1F7B9	A0A9D1F7B9
A0A9D1F7N2	A0A9D1F7N2
A0A9D1F7S3	A0A9D1F7S3
A0A9D1F7W9	A0A9D1F7W9
A0A9D1FC94	A0A9D1FC94
A0A9D1FKG7	A0A9D1FKG7
A0A9D1FKI5	A0A9D1FKI5
A0A9D1FKZ1	A0A9D1FKZ1
A0A9D1FL69	A0A9D1FL69
A0A9D1FLJ8	A0A9D1FLJ8
A0A9D1FM12	A0A9D1FM12
A0A9D1FMH2	A0A9D1FMH2
A0A9D1FMY6	A0A9D1FMY6
A0A9D1FN36	A0A9D1FN36
A0A9D1FN90	A0A9D1FN90
A0A9D1FPL0	A0A9D1FPL0
A0A9D1FPZ4	A0A9D1FPZ4
A0A9D1FQR0	A0A9D1FQR0
A0A9D1FQR0	A0A3E3J3T5
A0A9D1FRW9	A0A9D1FRW9
A0A9D1FXN6	A0A9D1FXN6
A0A9D1FXN6	A0A1M7JXT3
A0A9D1FXY6	A0A9D1FXY6
A0A9D1FY65	A0A9D1FY65
A0A9D1FYC3	A0A9D1FYC3
A0A9D1FYQ3	A0A9D1FYQ3
A0A9D1FYT6	A0A9D1FYT6
A0A9D1FZW7	A0A9D1FZW7
A0A9D1G035	A0A9D1G035
A0A9D1G0C6	A0A9D1G0C6
A0A9D1G0F6	A0A9D1G0F6
A0A9D1G1C0	A0A9D1G1C0
A0A9D1G1P4	A0A9D1G1P4
A0A9D1G1S8	A0A9D1G1S8
A0A9D1G1V3	A0A9D1G1V3
A0A9D1G234	A0A9D1G234
A0A9D1G255	A0A9D1G255
A0A9D1G256	A0A9D1G256
A0A9D1G266	A0A9D1G266
A0A9D1G297	A0A9D1G297
A0A9D1G2K3	A0A9D1G2K3
A0A9D1G3A2	A0A9D1G3A2
A0A9D1G3V5	A0A9D1G3V5
A0A9D1G5V3	A0A9D1G5V3
A0A9D1G7S2	A0A9D1G7S2
A0A9D1G828	A0A9D1G828
A0A9D1GE59	A0A9D1GE59
A0A9D1GGS0	A0A9D1GGS0
A0A9D1GHJ4	A0A9D1GHJ4
A0A9D1GHS3	A0A9D1GHS3
A0A931FYN6	A0A931FYN6
A0A931FYN6	A0A1C4LKB6
A0A931FYN6	A0A2V5IYG2
A0A931FYN6	A0A4Y9F1R9
A0A931FYN6	A0A2W2CEJ9
A0A931FYN6	A0A4R0HH47
A0A931GF40	A0A931GF40
A0A931GG59	A0A931GG59
A0A931GJB0	A0A931GJB0
A0A931GSM3	A0A931GSM3
A0A931HAV8	A0A931HAV8
A0A931HEX8	A0A931HEX8
A0A931HFH1	A0A931HFH1
A0A931HGY9	A0A931HGY9
A0A931HP16	A0A931HP16
A0A931HPF8	A0A931HPF8
A0A931HWM2	A0A931HWM2
A0A931I0L2	A0A931I0L2
A0A931I4L5	A0A931I4L5
A0A931I4L5	A0A2E1YWZ4
A0A931I4L5	A0A6N7G7R6
A0A931IAQ9	A0A931IAQ9
A0A931IAU7	A0A931IAU7
A0A931IEL3	A0A931IEL3
A0A931IEL3	A0A3S0U0M8
A0A931IH37	A0A931IH37
A0A931IM75	A0A931IM75
A0A931IMI7	A0A931IMI7
A0A931IQG4	A0A931IQG4
A0A931IQW9	A0A931IQW9
A0A931IRW0	A0A931IRW0
A0A931IS48	A0A931IS48
A0A931IS97	A0A931IS97
A0A931IWX5	A0A931IWX5
A0A931IWX5	A0A257G1X4
A0A931J0E9	A0A931J0E9
A0A931J2W7	A0A931J2W7
A0A931J333	A0A931J333
A0A931J4C4	A0A931J4C4
A0A931JAB4	A0A931JAB4
A0A931JYJ3	A0A931JYJ3
A0A931K3P9	A0A931K3P9
A0A931K411	A0A931K411
A0A931K411	A0A0N8KDR3
A0A931K411	A0A238KQF7
A0A931K5H5	A0A931K5H5
A0A931K5M9	A0A931K5M9
A0A931KB76	A0A931KB76
A0A931KIL1	A0A931KIL1
A0A931KL57	A0A931KL57
A0A931KM54	A0A931KM54
A0A931KQK3	A0A931KQK3
A0A931KSS2	A0A931KSS2
A0A931KXP6	A0A931KXP6
A0A931L0E3	A0A931L0E3
A0A931L0E3	A0A931K5I8
A0A931L211	A0A931L211
A0A931L3X0	A0A931L3X0
A0A931L471	A0A931L471
A0A931L672	A0A931L672
A0A931L6Z2	A0A931L6Z2
A0A931L6Z2	A0A923M532
A0A931L889	A0A931L889
A0A931L889	A0A1I2AR19
A0A931L8V7	A0A931L8V7
A0A931L8V7	A0A1Z8AER6
A0A931L9F3	A0A931L9F3
A0A937G8K1	A0A937G8K1
A0A937GAB2	A0A937GAB2
A0A937GCJ5	A0A937GCJ5
A0A937GFP2	A0A937GFP2
A0A937GG54	A0A937GG54
A0A937GKB4	A0A937GKB4
A0A937GKB4	A0A225NIF1
A0A937H4Z3	A0A937H4Z3
A0A937HBC1	A0A937HBC1
A0A937HFY2	A0A937HFY2
A0A937HT01	A0A937HT01
A0A937I8Z9	A0A937I8Z9
A0A937IDE4	A0A937IDE4
A0A937IS96	A0A937IS96
A0A937ISL8	A0A937ISL8
A0A937J972	A0A937J972
A0A937JAJ3	A0A937JAJ3
A0A937JAJ3	A0A316BDC1
A0A937JCJ5	A0A937JCJ5
A0A937JDZ4	A0A937JDZ4
A0A937JGC3	A0A937JGC3
A0A937JXG1	A0A937JXG1
A0A937JZA0	A0A937JZA0
A0A937K1S7	A0A937K1S7
A0A937K2D6	A0A937K2D6
A0A937K331	A0A937K331
A0A937K7A6	A0A937K7A6
A0A937K834	A0A937K834
A0A937KDA2	A0A937KDA2
A0A937KIG7	A0A937KIG7
A0A937KLM6	A0A937KLM6
A0A937KMS8	A0A937KMS8
A0A937LT41	A0A937LT41
A0A937LT89	A0A937LT89
A0A937LVV1	A0A937LVV1
A0A937N5H5	A0A937N5H5
A0A937NRY2	A0A937NRY2
A0A937NV52	A0A937NV52
A0A937NVC8	A0A937NVC8
A0A937NVX6	A0A937NVX6
A0A937NWK0	A0A937NWK0
A0A937NXT6	A0A937NXT6
A0A937PFS3	A0A937PFS3
A0A937QVU0	A0A937QVU0
A0A937QXA4	A0A937QXA4
A0A937QZR4	A0A937QZR4
A0A937R265	A0A937R265
A0A937R5M9	A0A937R5M9
A0A937RCR5	A0A937RCR5
A0A937RI12	A0A937RI12
A0A937RIP0	A0A937RIP0
A0A937RIR4	A0A937RIR4
A0A937RJP5	A0A937RJP5
A0A937RL53	A0A937RL53
A0A937RM70	A0A937RM70
A0A937RMW7	A0A937RMW7
A0A937RQK8	A0A937RQK8
A0A937RR37	A0A937RR37
A0A937RR37	A0A2S6AVH2
A0A937RR37	A0A521XMV3
A0A937RR37	A0A7I7JYS5
A0A937RR37	A0A4R2DGZ9
A0A937RUT2	A0A937RUT2
A0A937RUT2	A8KYB6
A0A937S7T3	A0A937S7T3
A0A937SH76	A0A937SH76
A0A937SRA3	A0A937SRA3
A0A937SSJ1	A0A937SSJ1
A0A937TM79	A0A937TM79
A0A937ULX3	A0A937ULX3
A0A937UMY7	A0A937UMY7
A0A937UNJ3	A0A937UNJ3
A0A937UPP7	A0A937UPP7
A0A937UQT3	A0A937UQT3
A0A937UT56	A0A937UT56
A0A937UT56	A0A538JVW8
A0A937UTY0	A0A937UTY0
A0A937UUZ5	A0A937UUZ5
A0A937UUZ5	A0A1S1RGV4
A0A937UYE8	A0A937UYE8
A0A937V8V3	A0A937V8V3
A0A937VA56	A0A937VA56
A0A937VA56	A0A1V5YHW6
A0A937VAS8	A0A937VAS8
A0A937VC91	A0A937VC91
A0A937VCD1	A0A937VCD1
A0A941YE82	A0A941YE82
A0A941YEK2	A0A941YEK2
A0A941YGF8	A0A941YGF8
A0A941YGI9	A0A941YGI9
A0A941YGK0	A0A941YGK0
A0A941YII5	A0A941YII5
A0A941YJA5	A0A941YJA5
A0A941YJK0	A0A941YJK0
A0A941YJT2	A0A941YJT2
A0A941YQJ6	A0A941YQJ6
A0A941YXW4	A0A941YXW4
A0A941YZA7	A0A941YZA7
A0A941YZA7	Q5YTC7
A0A941Z0Q4	A0A941Z0Q4
A0A941Z3I3	A0A941Z3I3
A0A941Z4H3	A0A941Z4H3
A0A941ZFD0	A0A941ZFD0
A0A941ZKF0	A0A941ZKF0
A0A941ZUW1	A0A941ZUW1
A0A941ZV00	A0A941ZV00
A0A942A542	A0A942A542
A0A942B7W9	A0A942B7W9
A0A942BAG0	A0A942BAG0
A0A942BB35	A0A942BB35
A0A942BE54	A0A942BE54
A0A942BE54	A0A925UX64
A0A942BEH7	A0A942BEH7
A0A942BEV0	A0A942BEV0
A0A942BF80	A0A942BF80
A0A942BG02	A0A942BG02
A0A942BG02	A0A931LQQ8
A0A942BG65	A0A942BG65
A0A942BHU5	A0A942BHU5
A0A942BI75	A0A942BI75
A0A942BIJ4	A0A942BIJ4
A0A942BJT3	A0A942BJT3
A0A942BJT3	A0A254QMF0
A0A942BLN1	A0A942BLN1
A0A942BRT2	A0A942BRT2
A0A942BUG9	A0A942BUG9
A0A942BYC6	A0A942BYC6
A0A942C095	A0A942C095
A0A942C1I7	A0A942C1I7
A0A942C2H3	A0A942C2H3
A0A942C3R4	A0A942C3R4
A0A942C5W1	A0A942C5W1
A0A942C641	A0A942C641
A0A942C641	A0A960JJQ6
A0A942C698	A0A942C698
A0A942C6V6	A0A942C6V6
A0A942CEX0	A0A942CEX0
A0A942CJV2	A0A942CJV2
A0A942CNR4	A0A942CNR4
A0A942CU75	A0A942CU75
A0A942CV24	A0A942CV24
A0A942CV24	A0A2V9Q0H6
A0A942CV24	A0A2V9KZZ6
A0A942CV24	A0A2V9KTN0
A0A942CXE0	A0A942CXE0
A0A942CZT1	A0A942CZT1
A0A942D0B2	A0A942D0B2
A0A942D1I3	A0A942D1I3
A0A942D1Q3	A0A942D1Q3
A0A942D764	A0A942D764
A0A942D9R0	A0A942D9R0
A0A942D9Z6	A0A942D9Z6
A0A942DA59	A0A942DA59
A0A942DA59	A0A4Q2JHY3
A0A942DA59	A0A3N2FVF2
A0A942DFS8	A0A942DFS8
A0A942DNI7	A0A942DNI7
A0A942DPU0	A0A942DPU0
A0A942DQI3	A0A942DQI3
A0A942DR74	A0A942DR74
A0A942DRG1	A0A942DRG1
A0A942DRV7	A0A942DRV7
A0A942DS31	A0A942DS31
A0A942DUI6	A0A942DUI6
A0A942DVX7	A0A942DVX7
A0A942E704	A0A942E704
A0A942E7M0	A0A942E7M0
A0A942E893	A0A942E893
A0A942E893	A0A934ITA4
A0A942EEW8	A0A942EEW8
A0A942ELR7	A0A942ELR7
A0A942EXK0	A0A942EXK0
A0A942FTI8	A0A942FTI8
A0A948ZW35	A0A948ZW35
A0A949A8C8	A0A949A8C8
A0A949ABE3	A0A949ABE3
A0A949ABE3	A0A2V7W315
A0A949B1I1	A0A949B1I1
A0A949B1Q3	A0A949B1Q3
A0A949B1Q3	A0A1Z5HVJ6
A0A949BIH2	A0A949BIH2
A0A949BWQ0	A0A949BWQ0
A0A949C4T0	A0A949C4T0
A0A949CEK0	A0A949CEK0
A0A949CLB9	A0A949CLB9
A0A949D853	A0A949D853
A0A949DLG0	A0A949DLG0
A0A949E4A6	A0A949E4A6
A0A949EB76	A0A949EB76
A0A949ED81	A0A949ED81
A0A949ED81	A0A2N6C072
A0A949EZC9	A0A949EZC9
A0A949FA86	A0A949FA86
A0A949FF19	A0A949FF19
A0A949FTJ6	A0A949FTJ6
A0A949FTQ9	A0A949FTQ9
A0A949FX96	A0A949FX96
A0A949FZK4	A0A949FZK4
A0A949G1L4	A0A949G1L4
A0A949G5J7	A0A949G5J7
A0A949GBE2	A0A949GBE2
A0A949GC41	A0A949GC41
A0A949GL16	A0A949GL16
A0A949GPZ9	A0A949GPZ9
A0A949GUQ3	A0A949GUQ3
A0A949GV38	A0A949GV38
A0A949GZ88	A0A949GZ88
A0A949H6M2	A0A949H6M2
A0A949H6Z6	A0A949H6Z6
A0A949H9E8	A0A949H9E8
A0A949H9N5	A0A949H9N5
A0A949HAQ1	A0A949HAQ1
A0A949HGX1	A0A949HGX1
A0A949HGX1	A0A418V8M1
A0A949HZE9	A0A949HZE9
A0A949I188	A0A949I188
A0A949IC63	A0A949IC63
A0A949IDA4	A0A949IDA4
A0A949IEU9	A0A949IEU9
A0A949IEU9	A0A660PWP3
A0A949IHX0	A0A949IHX0
A0A949IHX0	A0A7W7Y3U0
A0A949IIT4	A0A949IIT4
A0A949IIT4	A0A3R9P6X1
A0A949IIZ4	A0A949IIZ4
A0A949IJK0	A0A949IJK0
A0A949IK56	A0A949IK56
A0A949IK56	A0A1Z4SZ74
A0A949IKU2	A0A949IKU2
A0A949ITK8	A0A949ITK8
A0A949J4S0	A0A949J4S0
A0A949JM56	A0A949JM56
A0A949JP16	A0A949JP16
A0A949JQF5	A0A949JQF5
A0A949JQF5	A0A948E7S5
A0A949JXV5	A0A949JXV5
A0A949K9G6	A0A949K9G6
A0A949KIT1	A0A949KIT1
A0A949KZ76	A0A949KZ76
A0A949L378	A0A949L378
A0A949L378	A0A1L5FDT4
A0A949L7E0	A0A949L7E0
A0A949LCU7	A0A949LCU7
A0A949LGT6	A0A949LGT6
A0A949LS50	A0A949LS50
A0A949LSD5	A0A949LSD5
A0A949LSD5	A0A9E5LJI2
A0A949LSI8	A0A949LSI8
A0A949LX27	A0A949LX27
A0A949LX27	A0A8I1RJL5
A0A949LXU8	A0A949LXU8
A0A949LXU8	A0A4Q3S5G7
A0A949LYK0	A0A949LYK0
A0A949LZ37	A0A949LZ37
A0A949M0C6	A0A949M0C6
A0A949M5B0	A0A949M5B0
A0A949M5B0	A0A6C0G4H5
A0A949M5B0	A0A4Q9DNP6
A0A949M5B0	A0A4U0FD39
A0A949MBQ3	A0A949MBQ3
A0A949MM54	A0A949MM54
A0A956J9J6	A0A956J9J6
A0A956J9J6	A0A933JJJ4
A0A956JAI3	A0A956JAI3
A0A956JB66	A0A956JB66
A0A956JER7	A0A956JER7
A0A956JJ30	A0A956JJ30
A0A956JM45	A0A956JM45
A0A956JTC2	A0A956JTC2
A0A956JVV3	A0A956JVV3
A0A956JXR7	A0A956JXR7
A0A956JY00	A0A956JY00
A0A956JZZ7	A0A956JZZ7
A0A956K4T6	A0A956K4T6
A0A956K651	A0A956K651
A0A956K651	A0A3M2A1V1
A0A956K651	A0A976Q6H0
A0A956K651	A0A847DTS9
A0A956K651	A0A375G4S6
A0A956KB04	A0A956KB04
A0A956KB45	A0A956KB45
A0A956KCW6	A0A956KCW6
A0A956KKD8	A0A956KKD8
A0A956KVW3	A0A956KVW3
A0A956KZQ2	A0A956KZQ2
A0A956L2V2	A0A956L2V2
A0A956L2V2	A0A7C2GN61
A0A956L3W1	A0A956L3W1
A0A956L7F6	A0A956L7F6
A0A956L7F6	A0A2L0ETB8
A0A956L9L8	A0A956L9L8
A0A956L9L8	A0A3D0I379
A0A956LC05	A0A956LC05
A0A956LHF7	A0A956LHF7
A0A956LIH5	A0A956LIH5
A0A956LIH5	A0A356TEP1
A0A956LIH5	A0A955ZKT8
A0A956LIH5	A0A956TLY2
A0A956LLW8	A0A956LLW8
A0A956LND9	A0A956LND9
A0A956LP24	A0A956LP24
A0A956LQ35	A0A956LQ35
A0A956LS85	A0A956LS85
A0A956LW64	A0A956LW64
A0A956LWD4	A0A956LWD4
A0A956LY18	A0A956LY18
A0A956LY18	A0A956NGU8
A0A956LYN2	A0A956LYN2
A0A956M0K8	A0A956M0K8
A0A956M0W2	A0A956M0W2
A0A956M313	A0A956M313
A0A956M6L8	A0A956M6L8
A0A956MBQ3	A0A956MBQ3
A0A956MJT8	A0A956MJT8
A0A956MJT8	A0A962PPM3
A0A956MKE9	A0A956MKE9
A0A956MTI0	A0A956MTI0
A0A956MTT8	A0A956MTT8
A0A956N112	A0A956N112
A0A956N299	A0A956N299
A0A956N306	A0A956N306
A0A956N841	A0A956N841
A0A956N9S5	A0A956N9S5
A0A956NCB2	A0A956NCB2
A0A956NCB2	A0A0R1QAZ4
A0A956NCB2	A0A5C5W892
A0A956NDY7	A0A956NDY7
A0A956NHE0	A0A956NHE0
A0A956NHR8	A0A956NHR8
A0A956NP64	A0A956NP64
A0A956NSZ1	A0A956NSZ1
A0A956P1N3	A0A956P1N3
A0A956P6K9	A0A956P6K9
A0A956P7Y8	A0A956P7Y8
A0A956P7Y8	A0A958BJV4
A0A956P885	A0A956P885
A0A956P888	A0A956P888
A0A956P8E5	A0A956P8E5
A0A956P8E5	A0A1I1T3C0
A0A956PCB3	A0A956PCB3
A0A956PD46	A0A956PD46
A0A956PEU0	A0A956PEU0
A0A956PKL6	A0A956PKL6
A0A956PKL6	A0A8J3IAU3
A0A956PN25	A0A956PN25
A0A956PN46	A0A956PN46
A0A956PP05	A0A956PP05
A0A956PSH6	A0A956PSH6
A0A956PTP8	A0A956PTP8
A0A956PUG0	A0A956PUG0
A0A956PXF2	A0A956PXF2
A0A956PXZ8	A0A956PXZ8
A0A960K0Y9	A0A960K0Y9
A0A960K1V5	A0A960K1V5
A0A960K269	A0A960K269
A0A960K2Y1	A0A960K2Y1
A0A960K4K9	A0A960K4K9
A0A960K6G8	A0A960K6G8
A0A960KA68	A0A960KA68
A0A960KCI4	A0A960KCI4
A0A960KDN4	A0A960KDN4
A0A960KFL4	A0A960KFL4
A0A960KH26	A0A960KH26
A0A960KHF8	A0A960KHF8
A0A960KHL7	A0A960KHL7
A0A960KIN6	A0A960KIN6
A0A960KJU8	A0A960KJU8
A0A960KK29	A0A960KK29
A0A960KKJ1	A0A960KKJ1
A0A960KL99	A0A960KL99
A0A960KMK3	A0A960KMK3
A0A960KN71	A0A960KN71
A0A960KNF0	A0A960KNF0
A0A960KNF0	A0A7C4AT27
A0A960KT37	A0A960KT37
A0A960KT55	A0A960KT55
A0A960KUS1	A0A960KUS1
A0A960KVF9	A0A960KVF9
A0A960KVY6	A0A960KVY6
A0A960KWF6	A0A960KWF6
A0A960KZ29	A0A960KZ29
A0A960KZ58	A0A960KZ58
A0A960KZ93	A0A960KZ93
A0A960KZD5	A0A960KZD5
A0A960KZV5	A0A960KZV5
A0A960L0B4	A0A960L0B4
A0A960L0J4	A0A960L0J4
A0A960L1N7	A0A960L1N7
A0A960L1N7	A0A3A9UT76
A0A960L1N7	A0A958DXZ0
A0A960L5K6	A0A960L5K6
A0A960L6J6	A0A960L6J6
A0A960LCK9	A0A960LCK9
